<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,10/10/18,12:35,115290.0,115290.0,115210.0,115280.0,467
SPFB.RTS-12.18,1,10/10/18,12:36,115270.0,115310.0,115250.0,115300.0,293
SPFB.RTS-12.18,1,10/10/18,12:37,115300.0,115320.0,115260.0,115320.0,110
SPFB.RTS-12.18,1,10/10/18,12:38,115300.0,115300.0,115240.0,115250.0,176
SPFB.RTS-12.18,1,10/10/18,12:39,115260.0,115380.0,115230.0,115370.0,652
SPFB.RTS-12.18,1,10/10/18,12:40,115360.0,115530.0,115360.0,115520.0,1178
SPFB.RTS-12.18,1,10/10/18,12:41,115520.0,115580.0,115470.0,115530.0,639
SPFB.RTS-12.18,1,10/10/18,12:42,115530.0,115570.0,115480.0,115550.0,293
SPFB.RTS-12.18,1,10/10/18,12:43,115570.0,115720.0,115550.0,115680.0,1539
SPFB.RTS-12.18,1,10/10/18,12:44,115700.0,115710.0,115650.0,115680.0,613
SPFB.RTS-12.18,1,10/10/18,12:45,115680.0,115680.0,115600.0,115620.0,451
SPFB.RTS-12.18,1,10/10/18,12:46,115620.0,115900.0,115610.0,115830.0,3535
SPFB.RTS-12.18,1,10/10/18,12:47,115840.0,115890.0,115790.0,115810.0,817
SPFB.RTS-12.18,1,10/10/18,12:48,115820.0,115830.0,115770.0,115820.0,361
SPFB.RTS-12.18,1,10/10/18,12:49,115820.0,115870.0,115810.0,115840.0,383
SPFB.RTS-12.18,1,10/10/18,12:50,115830.0,115860.0,115800.0,115850.0,426
SPFB.RTS-12.18,1,10/10/18,12:51,115850.0,115910.0,115780.0,115810.0,1824
SPFB.RTS-12.18,1,10/10/18,12:52,115810.0,115900.0,115810.0,115840.0,341
SPFB.RTS-12.18,1,10/10/18,12:53,115830.0,115910.0,115830.0,115880.0,394
SPFB.RTS-12.18,1,10/10/18,12:54,115860.0,115860.0,115770.0,115780.0,915
SPFB.RTS-12.18,1,10/10/18,12:55,115780.0,115860.0,115760.0,115780.0,662
SPFB.RTS-12.18,1,10/10/18,12:56,115780.0,115800.0,115720.0,115730.0,865
SPFB.RTS-12.18,1,10/10/18,12:57,115730.0,115790.0,115680.0,115780.0,694
SPFB.RTS-12.18,1,10/10/18,12:58,115780.0,115820.0,115720.0,115820.0,670
SPFB.RTS-12.18,1,10/10/18,12:59,115810.0,115830.0,115770.0,115800.0,626
SPFB.RTS-12.18,1,10/10/18,13:00,115790.0,115800.0,115740.0,115740.0,262
SPFB.RTS-12.18,1,10/10/18,13:01,115740.0,115790.0,115710.0,115730.0,650
SPFB.RTS-12.18,1,10/10/18,13:02,115730.0,115730.0,115660.0,115660.0,465
SPFB.RTS-12.18,1,10/10/18,13:03,115680.0,115700.0,115650.0,115680.0,368
SPFB.RTS-12.18,1,10/10/18,13:04,115680.0,115720.0,115680.0,115690.0,611
SPFB.RTS-12.18,1,10/10/18,13:05,115700.0,115730.0,115620.0,115630.0,347
SPFB.RTS-12.18,1,10/10/18,13:06,115640.0,115750.0,115640.0,115750.0,306
SPFB.RTS-12.18,1,10/10/18,13:07,115750.0,115860.0,115720.0,115830.0,757
SPFB.RTS-12.18,1,10/10/18,13:08,115820.0,115830.0,115740.0,115750.0,528
SPFB.RTS-12.18,1,10/10/18,13:09,115730.0,115760.0,115720.0,115720.0,181
SPFB.RTS-12.18,1,10/10/18,13:10,115720.0,115790.0,115700.0,115770.0,201
SPFB.RTS-12.18,1,10/10/18,13:11,115770.0,115800.0,115750.0,115770.0,323
SPFB.RTS-12.18,1,10/10/18,13:12,115750.0,115750.0,115670.0,115680.0,236
SPFB.RTS-12.18,1,10/10/18,13:13,115680.0,115750.0,115660.0,115700.0,207
SPFB.RTS-12.18,1,10/10/18,13:14,115690.0,115710.0,115630.0,115690.0,347
SPFB.RTS-12.18,1,10/10/18,13:15,115690.0,115690.0,115640.0,115650.0,262
SPFB.RTS-12.18,1,10/10/18,13:16,115650.0,115780.0,115640.0,115780.0,565
SPFB.RTS-12.18,1,10/10/18,13:17,115770.0,115840.0,115740.0,115840.0,573
SPFB.RTS-12.18,1,10/10/18,13:18,115840.0,116040.0,115830.0,116000.0,4883
SPFB.RTS-12.18,1,10/10/18,13:19,115990.0,115990.0,115920.0,115920.0,737
SPFB.RTS-12.18,1,10/10/18,13:20,115920.0,115940.0,115890.0,115910.0,1061
SPFB.RTS-12.18,1,10/10/18,13:21,115920.0,115950.0,115910.0,115930.0,646
SPFB.RTS-12.18,1,10/10/18,13:22,115910.0,115920.0,115820.0,115840.0,510
SPFB.RTS-12.18,1,10/10/18,13:23,115850.0,115920.0,115840.0,115890.0,346
SPFB.RTS-12.18,1,10/10/18,13:24,115900.0,115980.0,115900.0,115950.0,807
SPFB.RTS-12.18,1,10/10/18,13:25,115950.0,116000.0,115920.0,115930.0,231
SPFB.RTS-12.18,1,10/10/18,13:26,115930.0,115990.0,115930.0,115950.0,227
SPFB.RTS-12.18,1,10/10/18,13:27,115950.0,115960.0,115910.0,115940.0,132
SPFB.RTS-12.18,1,10/10/18,13:28,115950.0,115980.0,115870.0,115890.0,288
SPFB.RTS-12.18,1,10/10/18,13:29,115900.0,115950.0,115890.0,115910.0,175
SPFB.RTS-12.18,1,10/10/18,13:30,115900.0,115970.0,115890.0,115930.0,268
SPFB.RTS-12.18,1,10/10/18,13:31,115920.0,115970.0,115900.0,115920.0,316
SPFB.RTS-12.18,1,10/10/18,13:32,115910.0,116010.0,115910.0,115940.0,529
SPFB.RTS-12.18,1,10/10/18,13:33,115950.0,115980.0,115950.0,115970.0,68
SPFB.RTS-12.18,1,10/10/18,13:34,115970.0,116220.0,115970.0,116180.0,2173
SPFB.RTS-12.18,1,10/10/18,13:35,116190.0,116240.0,116160.0,116160.0,1280
SPFB.RTS-12.18,1,10/10/18,13:36,116170.0,116260.0,116160.0,116210.0,1204
SPFB.RTS-12.18,1,10/10/18,13:37,116210.0,116290.0,116180.0,116270.0,1255
SPFB.RTS-12.18,1,10/10/18,13:38,116270.0,116290.0,116230.0,116240.0,607
SPFB.RTS-12.18,1,10/10/18,13:39,116250.0,116430.0,116240.0,116360.0,1931
SPFB.RTS-12.18,1,10/10/18,13:40,116360.0,116420.0,116320.0,116360.0,1246
SPFB.RTS-12.18,1,10/10/18,13:41,116360.0,116370.0,116280.0,116290.0,732
SPFB.RTS-12.18,1,10/10/18,13:42,116280.0,116300.0,116250.0,116290.0,471
SPFB.RTS-12.18,1,10/10/18,13:43,116290.0,116360.0,116260.0,116300.0,972
SPFB.RTS-12.18,1,10/10/18,13:44,116310.0,116320.0,116230.0,116280.0,561
SPFB.RTS-12.18,1,10/10/18,13:45,116290.0,116310.0,116220.0,116230.0,546
SPFB.RTS-12.18,1,10/10/18,13:46,116220.0,116260.0,116210.0,116220.0,470
SPFB.RTS-12.18,1,10/10/18,13:47,116220.0,116320.0,116210.0,116310.0,609
SPFB.RTS-12.18,1,10/10/18,13:48,116300.0,116340.0,116260.0,116260.0,756
SPFB.RTS-12.18,1,10/10/18,13:49,116260.0,116320.0,116250.0,116290.0,398
SPFB.RTS-12.18,1,10/10/18,13:50,116280.0,116280.0,116240.0,116270.0,212
SPFB.RTS-12.18,1,10/10/18,13:51,116250.0,116330.0,116250.0,116280.0,387
SPFB.RTS-12.18,1,10/10/18,13:52,116270.0,116310.0,116260.0,116260.0,166
SPFB.RTS-12.18,1,10/10/18,13:53,116280.0,116360.0,116280.0,116300.0,369
SPFB.RTS-12.18,1,10/10/18,13:54,116310.0,116310.0,116250.0,116260.0,174
SPFB.RTS-12.18,1,10/10/18,13:55,116270.0,116280.0,116210.0,116230.0,411
SPFB.RTS-12.18,1,10/10/18,13:56,116240.0,116270.0,116220.0,116240.0,202
SPFB.RTS-12.18,1,10/10/18,13:57,116240.0,116250.0,116210.0,116230.0,452
SPFB.RTS-12.18,1,10/10/18,13:58,116220.0,116230.0,116180.0,116180.0,413
SPFB.RTS-12.18,1,10/10/18,13:59,116180.0,116190.0,116120.0,116120.0,563
SPFB.RTS-12.18,1,10/10/18,14:00,116130.0,116150.0,116080.0,116150.0,685
SPFB.RTS-12.18,1,10/10/18,14:06,116130.0,116270.0,116130.0,116250.0,609
SPFB.RTS-12.18,1,10/10/18,14:07,116250.0,116300.0,116230.0,116260.0,363
SPFB.RTS-12.18,1,10/10/18,14:08,116260.0,116260.0,116180.0,116220.0,215
SPFB.RTS-12.18,1,10/10/18,14:09,116230.0,116240.0,116170.0,116170.0,201
SPFB.RTS-12.18,1,10/10/18,14:10,116180.0,116190.0,116080.0,116080.0,428
SPFB.RTS-12.18,1,10/10/18,14:11,116090.0,116100.0,116040.0,116060.0,680
SPFB.RTS-12.18,1,10/10/18,14:12,116040.0,116150.0,116040.0,116120.0,384
SPFB.RTS-12.18,1,10/10/18,14:13,116120.0,116160.0,116110.0,116120.0,148
SPFB.RTS-12.18,1,10/10/18,14:14,116120.0,116160.0,116080.0,116100.0,223
SPFB.RTS-12.18,1,10/10/18,14:15,116090.0,116110.0,116030.0,116070.0,264
SPFB.RTS-12.18,1,10/10/18,14:16,116060.0,116090.0,116040.0,116070.0,323
SPFB.RTS-12.18,1,10/10/18,14:17,116070.0,116110.0,116050.0,116110.0,299
SPFB.RTS-12.18,1,10/10/18,14:18,116100.0,116120.0,116070.0,116070.0,75
SPFB.RTS-12.18,1,10/10/18,14:19,116060.0,116100.0,116060.0,116100.0,63
SPFB.RTS-12.18,1,10/10/18,14:20,116100.0,116120.0,115980.0,115990.0,731
SPFB.RTS-12.18,1,10/10/18,14:21,115990.0,116020.0,115910.0,115960.0,966
SPFB.RTS-12.18,1,10/10/18,14:22,115960.0,116040.0,115930.0,116020.0,794
SPFB.RTS-12.18,1,10/10/18,14:23,116030.0,116130.0,116010.0,116120.0,692
SPFB.RTS-12.18,1,10/10/18,14:24,116120.0,116130.0,116070.0,116110.0,625
SPFB.RTS-12.18,1,10/10/18,14:25,116110.0,116140.0,116090.0,116140.0,524
SPFB.RTS-12.18,1,10/10/18,14:26,116120.0,116140.0,116070.0,116130.0,469
SPFB.RTS-12.18,1,10/10/18,14:27,116130.0,116180.0,116130.0,116180.0,303
SPFB.RTS-12.18,1,10/10/18,14:28,116190.0,116240.0,116180.0,116230.0,817
SPFB.RTS-12.18,1,10/10/18,14:29,116220.0,116280.0,116220.0,116270.0,450
SPFB.RTS-12.18,1,10/10/18,14:30,116270.0,116270.0,116110.0,116180.0,911
SPFB.RTS-12.18,1,10/10/18,14:31,116180.0,116230.0,116150.0,116160.0,391
SPFB.RTS-12.18,1,10/10/18,14:32,116160.0,116170.0,116090.0,116100.0,387
SPFB.RTS-12.18,1,10/10/18,14:33,116090.0,116100.0,116050.0,116080.0,338
SPFB.RTS-12.18,1,10/10/18,14:34,116060.0,116080.0,116010.0,116040.0,444
SPFB.RTS-12.18,1,10/10/18,14:35,116030.0,116050.0,115960.0,115980.0,376
SPFB.RTS-12.18,1,10/10/18,14:36,115980.0,116010.0,115910.0,115950.0,1081
SPFB.RTS-12.18,1,10/10/18,14:37,115980.0,115980.0,115870.0,115930.0,931
SPFB.RTS-12.18,1,10/10/18,14:38,115930.0,115950.0,115900.0,115930.0,339
SPFB.RTS-12.18,1,10/10/18,14:39,115930.0,116010.0,115910.0,116000.0,239
SPFB.RTS-12.18,1,10/10/18,14:40,116000.0,116020.0,115950.0,115970.0,233
SPFB.RTS-12.18,1,10/10/18,14:41,115960.0,115980.0,115930.0,115980.0,155
SPFB.RTS-12.18,1,10/10/18,14:42,115950.0,115960.0,115940.0,115950.0,49
SPFB.RTS-12.18,1,10/10/18,14:43,115950.0,115950.0,115870.0,115880.0,539
SPFB.RTS-12.18,1,10/10/18,14:44,115880.0,115890.0,115770.0,115800.0,1176
SPFB.RTS-12.18,1,10/10/18,14:45,115790.0,115830.0,115750.0,115760.0,784
SPFB.RTS-12.18,1,10/10/18,14:46,115750.0,115780.0,115690.0,115750.0,1152
SPFB.RTS-12.18,1,10/10/18,14:47,115740.0,115740.0,115640.0,115690.0,826
SPFB.RTS-12.18,1,10/10/18,14:48,115680.0,115690.0,115560.0,115660.0,1108
SPFB.RTS-12.18,1,10/10/18,14:49,115640.0,115640.0,115570.0,115600.0,471
SPFB.RTS-12.18,1,10/10/18,14:50,115620.0,115720.0,115580.0,115690.0,703
SPFB.RTS-12.18,1,10/10/18,14:51,115690.0,115690.0,115560.0,115560.0,643
SPFB.RTS-12.18,1,10/10/18,14:52,115560.0,115630.0,115550.0,115630.0,625
SPFB.RTS-12.18,1,10/10/18,14:53,115620.0,115680.0,115620.0,115640.0,389
SPFB.RTS-12.18,1,10/10/18,14:54,115650.0,115660.0,115610.0,115620.0,403
SPFB.RTS-12.18,1,10/10/18,14:55,115620.0,115650.0,115580.0,115600.0,365
SPFB.RTS-12.18,1,10/10/18,14:56,115600.0,115620.0,115550.0,115570.0,569
SPFB.RTS-12.18,1,10/10/18,14:57,115560.0,115630.0,115560.0,115600.0,362
SPFB.RTS-12.18,1,10/10/18,14:58,115600.0,115640.0,115580.0,115630.0,332
SPFB.RTS-12.18,1,10/10/18,14:59,115620.0,115680.0,115580.0,115680.0,335
SPFB.RTS-12.18,1,10/10/18,15:00,115670.0,115750.0,115670.0,115700.0,1256
SPFB.RTS-12.18,1,10/10/18,15:01,115700.0,115720.0,115660.0,115660.0,667
SPFB.RTS-12.18,1,10/10/18,15:02,115660.0,115680.0,115620.0,115640.0,359
SPFB.RTS-12.18,1,10/10/18,15:03,115650.0,115750.0,115650.0,115740.0,479
SPFB.RTS-12.18,1,10/10/18,15:04,115740.0,115790.0,115680.0,115790.0,551
SPFB.RTS-12.18,1,10/10/18,15:05,115770.0,115790.0,115710.0,115740.0,280
SPFB.RTS-12.18,1,10/10/18,15:06,115750.0,115770.0,115630.0,115640.0,568
SPFB.RTS-12.18,1,10/10/18,15:07,115640.0,115660.0,115410.0,115470.0,2501
SPFB.RTS-12.18,1,10/10/18,15:08,115470.0,115510.0,115430.0,115460.0,903
SPFB.RTS-12.18,1,10/10/18,15:09,115460.0,115520.0,115430.0,115480.0,786
SPFB.RTS-12.18,1,10/10/18,15:10,115480.0,115510.0,115430.0,115450.0,455
SPFB.RTS-12.18,1,10/10/18,15:11,115450.0,115520.0,115430.0,115520.0,502
SPFB.RTS-12.18,1,10/10/18,15:12,115520.0,115530.0,115250.0,115300.0,3359
SPFB.RTS-12.18,1,10/10/18,15:13,115280.0,115410.0,115270.0,115330.0,1591
SPFB.RTS-12.18,1,10/10/18,15:14,115340.0,115380.0,115270.0,115380.0,662
SPFB.RTS-12.18,1,10/10/18,15:15,115370.0,115430.0,115360.0,115400.0,559
SPFB.RTS-12.18,1,10/10/18,15:16,115410.0,115440.0,115360.0,115420.0,620
SPFB.RTS-12.18,1,10/10/18,15:17,115410.0,115450.0,115400.0,115440.0,282
SPFB.RTS-12.18,1,10/10/18,15:18,115430.0,115450.0,115390.0,115450.0,405
SPFB.RTS-12.18,1,10/10/18,15:19,115450.0,115450.0,115380.0,115400.0,254
SPFB.RTS-12.18,1,10/10/18,15:20,115410.0,115440.0,115380.0,115430.0,135
SPFB.RTS-12.18,1,10/10/18,15:21,115440.0,115480.0,115410.0,115450.0,399
SPFB.RTS-12.18,1,10/10/18,15:22,115440.0,115510.0,115440.0,115460.0,702
SPFB.RTS-12.18,1,10/10/18,15:23,115450.0,115450.0,115370.0,115380.0,422
SPFB.RTS-12.18,1,10/10/18,15:24,115380.0,115430.0,115380.0,115400.0,230
SPFB.RTS-12.18,1,10/10/18,15:25,115400.0,115400.0,115270.0,115300.0,873
SPFB.RTS-12.18,1,10/10/18,15:26,115300.0,115300.0,115120.0,115130.0,2476
SPFB.RTS-12.18,1,10/10/18,15:27,115120.0,115220.0,115090.0,115190.0,1007
SPFB.RTS-12.18,1,10/10/18,15:28,115190.0,115230.0,115160.0,115160.0,333
SPFB.RTS-12.18,1,10/10/18,15:29,115160.0,115250.0,115150.0,115230.0,341
SPFB.RTS-12.18,1,10/10/18,15:30,115230.0,115260.0,115210.0,115250.0,187
SPFB.RTS-12.18,1,10/10/18,15:31,115240.0,115250.0,115160.0,115170.0,198
SPFB.RTS-12.18,1,10/10/18,15:32,115180.0,115210.0,115100.0,115140.0,726
SPFB.RTS-12.18,1,10/10/18,15:33,115140.0,115140.0,115060.0,115100.0,1178
SPFB.RTS-12.18,1,10/10/18,15:34,115110.0,115120.0,115030.0,115050.0,1193
SPFB.RTS-12.18,1,10/10/18,15:35,115060.0,115100.0,115020.0,115050.0,508
SPFB.RTS-12.18,1,10/10/18,15:36,115040.0,115080.0,115020.0,115070.0,836
SPFB.RTS-12.18,1,10/10/18,15:37,115080.0,115080.0,115020.0,115060.0,681
SPFB.RTS-12.18,1,10/10/18,15:38,115050.0,115120.0,115030.0,115110.0,671
SPFB.RTS-12.18,1,10/10/18,15:39,115110.0,115110.0,115040.0,115060.0,771
SPFB.RTS-12.18,1,10/10/18,15:40,115070.0,115080.0,115010.0,115040.0,1030
SPFB.RTS-12.18,1,10/10/18,15:41,115050.0,115080.0,115030.0,115060.0,395
SPFB.RTS-12.18,1,10/10/18,15:42,115070.0,115080.0,115000.0,115030.0,898
SPFB.RTS-12.18,1,10/10/18,15:43,115020.0,115080.0,114970.0,115040.0,1424
SPFB.RTS-12.18,1,10/10/18,15:44,115040.0,115150.0,115040.0,115140.0,784
SPFB.RTS-12.18,1,10/10/18,15:45,115130.0,115130.0,115090.0,115110.0,253
SPFB.RTS-12.18,1,10/10/18,15:46,115110.0,115150.0,115100.0,115150.0,299
SPFB.RTS-12.18,1,10/10/18,15:47,115130.0,115200.0,115100.0,115110.0,666
SPFB.RTS-12.18,1,10/10/18,15:48,115110.0,115170.0,115110.0,115170.0,291
SPFB.RTS-12.18,1,10/10/18,15:49,115170.0,115240.0,115150.0,115220.0,937
SPFB.RTS-12.18,1,10/10/18,15:50,115220.0,115230.0,115110.0,115210.0,447
SPFB.RTS-12.18,1,10/10/18,15:51,115200.0,115210.0,115110.0,115150.0,344
SPFB.RTS-12.18,1,10/10/18,15:52,115170.0,115190.0,115140.0,115150.0,127
SPFB.RTS-12.18,1,10/10/18,15:53,115150.0,115160.0,115080.0,115150.0,472
SPFB.RTS-12.18,1,10/10/18,15:54,115160.0,115200.0,115140.0,115200.0,246
SPFB.RTS-12.18,1,10/10/18,15:55,115190.0,115260.0,115180.0,115250.0,431
SPFB.RTS-12.18,1,10/10/18,15:56,115240.0,115360.0,115240.0,115320.0,1569
SPFB.RTS-12.18,1,10/10/18,15:57,115330.0,115360.0,115310.0,115350.0,295
SPFB.RTS-12.18,1,10/10/18,15:58,115360.0,115370.0,115270.0,115300.0,688
SPFB.RTS-12.18,1,10/10/18,15:59,115310.0,115370.0,115220.0,115360.0,633
SPFB.RTS-12.18,1,10/10/18,16:00,115350.0,115390.0,115350.0,115370.0,397
SPFB.RTS-12.18,1,10/10/18,16:01,115380.0,115440.0,115360.0,115390.0,750
SPFB.RTS-12.18,1,10/10/18,16:02,115400.0,115400.0,115340.0,115380.0,297
SPFB.RTS-12.18,1,10/10/18,16:03,115370.0,115380.0,115280.0,115320.0,777
SPFB.RTS-12.18,1,10/10/18,16:04,115330.0,115330.0,115240.0,115270.0,739
SPFB.RTS-12.18,1,10/10/18,16:05,115270.0,115280.0,115190.0,115210.0,495
SPFB.RTS-12.18,1,10/10/18,16:06,115210.0,115260.0,115170.0,115200.0,981
SPFB.RTS-12.18,1,10/10/18,16:07,115200.0,115230.0,115180.0,115200.0,415
SPFB.RTS-12.18,1,10/10/18,16:08,115200.0,115240.0,115170.0,115200.0,610
SPFB.RTS-12.18,1,10/10/18,16:09,115180.0,115220.0,115170.0,115200.0,308
SPFB.RTS-12.18,1,10/10/18,16:10,115200.0,115250.0,115160.0,115180.0,1144
SPFB.RTS-12.18,1,10/10/18,16:11,115190.0,115290.0,115170.0,115270.0,503
SPFB.RTS-12.18,1,10/10/18,16:12,115270.0,115290.0,115230.0,115250.0,351
SPFB.RTS-12.18,1,10/10/18,16:13,115240.0,115250.0,115200.0,115230.0,360
SPFB.RTS-12.18,1,10/10/18,16:14,115240.0,115240.0,115140.0,115200.0,545
SPFB.RTS-12.18,1,10/10/18,16:15,115200.0,115210.0,115160.0,115170.0,330
SPFB.RTS-12.18,1,10/10/18,16:16,115160.0,115160.0,115080.0,115110.0,831
SPFB.RTS-12.18,1,10/10/18,16:17,115130.0,115140.0,115080.0,115140.0,429
SPFB.RTS-12.18,1,10/10/18,16:18,115130.0,115290.0,115120.0,115270.0,848
SPFB.RTS-12.18,1,10/10/18,16:19,115270.0,115330.0,115210.0,115250.0,797
SPFB.RTS-12.18,1,10/10/18,16:20,115260.0,115290.0,115210.0,115250.0,532
SPFB.RTS-12.18,1,10/10/18,16:21,115260.0,115330.0,115250.0,115280.0,721
SPFB.RTS-12.18,1,10/10/18,16:22,115280.0,115320.0,115260.0,115310.0,120
SPFB.RTS-12.18,1,10/10/18,16:23,115300.0,115300.0,115240.0,115250.0,356
SPFB.RTS-12.18,1,10/10/18,16:24,115250.0,115250.0,115190.0,115240.0,336
SPFB.RTS-12.18,1,10/10/18,16:25,115230.0,115230.0,115150.0,115220.0,315
SPFB.RTS-12.18,1,10/10/18,16:26,115200.0,115210.0,115160.0,115170.0,297
SPFB.RTS-12.18,1,10/10/18,16:27,115170.0,115190.0,115130.0,115170.0,254
SPFB.RTS-12.18,1,10/10/18,16:28,115160.0,115180.0,115140.0,115170.0,217
SPFB.RTS-12.18,1,10/10/18,16:29,115160.0,115180.0,115150.0,115170.0,302
SPFB.RTS-12.18,1,10/10/18,16:30,115160.0,115160.0,115100.0,115150.0,442
SPFB.RTS-12.18,1,10/10/18,16:31,115150.0,115180.0,115090.0,115140.0,1348
SPFB.RTS-12.18,1,10/10/18,16:32,115120.0,115150.0,114950.0,115060.0,2571
SPFB.RTS-12.18,1,10/10/18,16:33,115060.0,115060.0,114850.0,114990.0,3777
SPFB.RTS-12.18,1,10/10/18,16:34,114970.0,115070.0,114960.0,114960.0,911
SPFB.RTS-12.18,1,10/10/18,16:35,114960.0,115020.0,114930.0,114950.0,644
SPFB.RTS-12.18,1,10/10/18,16:36,114950.0,114980.0,114890.0,114940.0,811
SPFB.RTS-12.18,1,10/10/18,16:37,114940.0,114940.0,114880.0,114900.0,491
SPFB.RTS-12.18,1,10/10/18,16:38,114910.0,114910.0,114810.0,114820.0,1573
SPFB.RTS-12.18,1,10/10/18,16:39,114820.0,114820.0,114710.0,114750.0,2352
SPFB.RTS-12.18,1,10/10/18,16:40,114750.0,114790.0,114670.0,114720.0,1488
SPFB.RTS-12.18,1,10/10/18,16:41,114710.0,114850.0,114660.0,114820.0,2062
SPFB.RTS-12.18,1,10/10/18,16:42,114830.0,115050.0,114810.0,115050.0,3233
SPFB.RTS-12.18,1,10/10/18,16:43,115040.0,115050.0,114980.0,115010.0,1191
SPFB.RTS-12.18,1,10/10/18,16:44,115020.0,115050.0,114960.0,114970.0,601
SPFB.RTS-12.18,1,10/10/18,16:45,114970.0,114980.0,114840.0,114860.0,810
SPFB.RTS-12.18,1,10/10/18,16:46,114850.0,115030.0,114810.0,115020.0,1695
SPFB.RTS-12.18,1,10/10/18,16:47,115030.0,115050.0,114870.0,114870.0,830
SPFB.RTS-12.18,1,10/10/18,16:48,114870.0,114870.0,114760.0,114780.0,1329
SPFB.RTS-12.18,1,10/10/18,16:49,114770.0,114920.0,114750.0,114900.0,988
SPFB.RTS-12.18,1,10/10/18,16:50,114880.0,114890.0,114750.0,114750.0,759
SPFB.RTS-12.18,1,10/10/18,16:51,114760.0,114810.0,114720.0,114790.0,939
SPFB.RTS-12.18,1,10/10/18,16:52,114790.0,114920.0,114760.0,114890.0,809
SPFB.RTS-12.18,1,10/10/18,16:53,114870.0,114920.0,114820.0,114890.0,589
SPFB.RTS-12.18,1,10/10/18,16:54,114880.0,114890.0,114760.0,114760.0,605
SPFB.RTS-12.18,1,10/10/18,16:55,114770.0,114780.0,114700.0,114750.0,925
SPFB.RTS-12.18,1,10/10/18,16:56,114750.0,114820.0,114710.0,114780.0,582
SPFB.RTS-12.18,1,10/10/18,16:57,114790.0,114810.0,114720.0,114780.0,565
SPFB.RTS-12.18,1,10/10/18,16:58,114780.0,114820.0,114750.0,114750.0,780
SPFB.RTS-12.18,1,10/10/18,16:59,114740.0,114750.0,114550.0,114630.0,3810
SPFB.RTS-12.18,1,10/10/18,17:00,114620.0,114620.0,114530.0,114580.0,2305
SPFB.RTS-12.18,1,10/10/18,17:01,114600.0,114760.0,114520.0,114720.0,2560
SPFB.RTS-12.18,1,10/10/18,17:02,114710.0,114730.0,114640.0,114680.0,893
SPFB.RTS-12.18,1,10/10/18,17:03,114660.0,114770.0,114600.0,114630.0,1374
SPFB.RTS-12.18,1,10/10/18,17:04,114630.0,114650.0,114520.0,114560.0,1001
SPFB.RTS-12.18,1,10/10/18,17:05,114560.0,114620.0,114520.0,114620.0,1167
SPFB.RTS-12.18,1,10/10/18,17:06,114630.0,114680.0,114580.0,114680.0,590
SPFB.RTS-12.18,1,10/10/18,17:07,114680.0,114710.0,114520.0,114550.0,1722
SPFB.RTS-12.18,1,10/10/18,17:08,114550.0,114640.0,114500.0,114610.0,2094
SPFB.RTS-12.18,1,10/10/18,17:09,114620.0,114690.0,114590.0,114660.0,714
SPFB.RTS-12.18,1,10/10/18,17:10,114660.0,114660.0,114540.0,114610.0,839
SPFB.RTS-12.18,1,10/10/18,17:11,114600.0,114630.0,114540.0,114620.0,454
SPFB.RTS-12.18,1,10/10/18,17:12,114620.0,114640.0,114550.0,114600.0,392
SPFB.RTS-12.18,1,10/10/18,17:13,114590.0,114610.0,114530.0,114610.0,613
SPFB.RTS-12.18,1,10/10/18,17:14,114610.0,114710.0,114560.0,114670.0,1325
SPFB.RTS-12.18,1,10/10/18,17:15,114650.0,114670.0,114550.0,114560.0,767
SPFB.RTS-12.18,1,10/10/18,17:16,114570.0,114600.0,114520.0,114570.0,830
SPFB.RTS-12.18,1,10/10/18,17:17,114560.0,114600.0,114500.0,114510.0,1951
SPFB.RTS-12.18,1,10/10/18,17:18,114510.0,114550.0,114500.0,114500.0,1242
SPFB.RTS-12.18,1,10/10/18,17:19,114500.0,114550.0,114440.0,114550.0,2788
SPFB.RTS-12.18,1,10/10/18,17:20,114540.0,114640.0,114510.0,114600.0,1107
SPFB.RTS-12.18,1,10/10/18,17:21,114600.0,114750.0,114530.0,114730.0,2237
SPFB.RTS-12.18,1,10/10/18,17:22,114730.0,114800.0,114710.0,114710.0,1791
SPFB.RTS-12.18,1,10/10/18,17:23,114730.0,114800.0,114660.0,114770.0,1587
SPFB.RTS-12.18,1,10/10/18,17:24,114760.0,114860.0,114760.0,114760.0,957
SPFB.RTS-12.18,1,10/10/18,17:25,114780.0,114820.0,114770.0,114810.0,208
SPFB.RTS-12.18,1,10/10/18,17:26,114810.0,114820.0,114730.0,114730.0,496
SPFB.RTS-12.18,1,10/10/18,17:27,114730.0,114740.0,114650.0,114710.0,912
SPFB.RTS-12.18,1,10/10/18,17:28,114720.0,114840.0,114710.0,114780.0,634
SPFB.RTS-12.18,1,10/10/18,17:29,114760.0,114780.0,114650.0,114650.0,798
SPFB.RTS-12.18,1,10/10/18,17:30,114650.0,114750.0,114630.0,114740.0,637
SPFB.RTS-12.18,1,10/10/18,17:31,114740.0,114960.0,114600.0,114950.0,1800
SPFB.RTS-12.18,1,10/10/18,17:32,114940.0,114950.0,114810.0,114880.0,998
SPFB.RTS-12.18,1,10/10/18,17:33,114880.0,114890.0,114750.0,114810.0,946
SPFB.RTS-12.18,1,10/10/18,17:34,114840.0,114890.0,114760.0,114770.0,684
